,account.id,label,prev_subs,amount.donated.2013,amount.donated.lifetime,no.donations.lifetime,price.level,no.seats,season,set
1838,001i000000NuQUD,1,0.0,0.0,100.0,1,1.0,4.0,2013.0,4.0
1839,001i000000NuOiq,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1840,001i000000NuNVB,0,0.0,0.0,21.0,1,0.0,0.0,0.0,0.0
1841,001i000000NuR4B,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1842,001i000000NuRCj,0,0.0,0.0,0.0,0,4.0,2.0,2012.0,2.0
1843,001i000000NuOxG,0,0.0,0.0,150.0,2,0.0,0.0,0.0,0.0
1844,001i000000NuQXK,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1845,001i000000Lhydn,1,19.0,50.0,504.0,8,0.0,0.0,0.0,0.0
1846,001i000000NuPJ1,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1847,001i000000NuQAa,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1848,001i000000NuPc9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1849,001i000000MJzZ7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1850,001i000000NuPIf,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1851,001i000000NuOVe,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1852,001i000000NuPIg,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1853,001i000000NuRgq,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1854,001i000000NuP7p,0,5.0,0.0,394.0,4,0.0,0.0,0.0,0.0
1855,001i000000NuNyg,0,0.0,0.0,400.0,2,0.0,0.0,0.0,0.0
1856,001i000000NuRsg,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1857,001i000000NuR2W,0,0.0,0.0,0.0,0,2.0,2.0,2012.0,6.0
1858,001i000000NuOxO,0,3.0,0.0,1325.0,5,0.0,0.0,0.0,0.0
1859,001i000000MJzTU,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1860,001i000000NuQIC,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1861,001i000000NuPHj,0,4.0,0.0,300.0,2,0.0,0.0,0.0,0.0
1862,001i000000NuQwj,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1863,001i000000NuQki,0,0.0,0.0,0.0,0,4.0,2.0,2011.0,2.0
1864,001i000000NuROL,0,0.0,0.0,0.0,0,2.0,4.0,2011.0,6.0
1865,001i000000MKXgb,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1866,001i000000Li94A,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1867,001i000000NuPXa,0,0.0,0.0,20.0,1,0.0,0.0,0.0,0.0
1868,001i000000NuO8g,0,10.0,0.0,1500.0,18,0.0,0.0,0.0,0.0
1869,001i000000NuPDz,0,0.0,0.0,3700.0,6,0.0,0.0,0.0,0.0
1870,001i000000NuRrS,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1871,001i000000c1p4e,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1872,001i000000NuOJq,0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1873,001i000000dW82e,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1874,001i000000NuQrL,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1875,001i000000NuNj1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1876,001i000000NuNeT,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1877,001i000000NuQXm,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1878,001i000000oks2A,0,0.0,0.0,0.0,0,1.0,1.0,2013.0,6.0
1879,001i000000NuQVw,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1880,001i000000NuRYr,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1881,001i000000LhyXF,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1882,001i000000Lhybu,1,5.0,100.0,225.0,2,0.0,0.0,0.0,0.0
1883,001i000000NuRSh,0,0.0,0.0,0.0,0,1.0,1.0,2012.0,6.0
1884,001i000000NuR6b,0,0.0,0.0,100.0,1,0.0,0.0,0.0,0.0
1885,001i000000NuO8M,0,0.0,0.0,150.0,3,0.0,0.0,0.0,0.0
1886,001i000000cBfej,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1887,001i000000NuOx4,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1888,001i000000NuQMk,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1889,001i000000NuOBq,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1890,001i000000NuP0Q,0,6.0,0.0,30500.0,7,0.0,0.0,0.0,0.0
1891,001i000000MKXgz,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1892,001i000000NuQmh,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1893,001i000000NuPBN,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1894,001i000000NuRMW,0,0.0,0.0,0.0,0,1.0,2.0,2011.0,4.0
1895,001i000000NuNsZ,0,14.0,0.0,205.0,3,0.0,0.0,0.0,0.0
1896,001i000000NuOuK,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1897,001i000000NuOUN,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1898,001i000000NuOdz,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1899,001i000000NuQWx,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1900,001i000000NuOHI,0,7.0,0.0,669.0,7,0.0,0.0,0.0,0.0
1901,001i000000NuR3w,0,0.0,0.0,0.0,0,3.0,2.0,2012.0,3.0
1902,001i000000MJzTP,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1903,001i000000LhyPS,1,13.0,300.0,2570.0,15,0.0,0.0,0.0,0.0
1904,001i000000NuQ8c,0,0.0,0.0,0.0,0,4.0,2.0,2012.0,4.0
1905,001i000000oks3w,0,0.0,0.0,0.0,0,4.0,1.0,2013.0,1.0
1906,001i000000LhyUU,1,21.0,1200.0,16780.0,43,0.0,0.0,0.0,0.0
1907,001i000000LhyZ8,1,4.0,0.0,0.0,0,4.0,2.0,2012.0,1.0
1908,001i000000MJzV1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1909,001i000000Li95t,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1910,001i000000NuPVV,0,0.0,0.0,800.0,6,0.0,0.0,0.0,0.0
1911,001i000000NuOdS,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1912,001i000000NuNpR,0,2.0,0.0,4045.0,8,0.0,0.0,0.0,0.0
1913,001i000000LhyVB,1,21.0,0.0,1326.0,17,0.0,0.0,0.0,0.0
1914,001i000000oks2P,0,0.0,0.0,0.0,0,3.0,2.0,2013.0,6.0
1915,001i000000NuOcN,1,15.0,0.0,2060.0,11,0.0,0.0,0.0,0.0
1916,001i000000NuOmd,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1917,001i000000Lhyd5,1,20.0,150.0,4505.0,28,0.0,0.0,0.0,0.0
1918,001i000000bZldE,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1919,001i000000LhySU,1,21.0,300.0,6399.7,26,0.0,0.0,0.0,0.0
1920,001i000000NuPnT,0,8.0,0.0,764.0,8,0.0,0.0,0.0,0.0
1921,001i000000NuR9f,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1922,001i000000NuPEQ,0,0.0,0.0,150.0,2,0.0,0.0,0.0,0.0
1923,001i000000NuPLX,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1924,001i000000NuR5E,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1925,001i000000NuRY6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1926,001i000000NuNij,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1927,001i000000NuPRo,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1928,001i000000NuRnu,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1929,001i000000NuRQC,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1930,001i000000NuQiT,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1931,001i000000NuPK5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1932,001i000000NuNUt,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1933,001i000000NuQlY,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1934,001i000000NuR2H,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1935,001i000000MJzae,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1936,001i000000NuQoe,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1937,001i000000NuNgn,0,0.0,0.0,700.0,6,0.0,0.0,0.0,0.0
1938,001i000000NuPKR,0,4.0,0.0,400.0,3,0.0,0.0,0.0,0.0
1939,001i000000NuP6Z,0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1940,001i000000NuOyf,0,3.0,0.0,225.0,3,0.0,0.0,0.0,0.0
1941,001i000000cBfXy,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1942,001i000000NuQ9A,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1943,001i000000MJzYk,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1944,001i000000NuPFs,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1945,001i000000NuPxM,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1946,001i000000NuO9X,0,0.0,0.0,250.0,1,0.0,0.0,0.0,0.0
1947,001i000000NuQdD,0,0.0,0.0,0.0,0,4.0,2.0,2012.0,2.0
1948,001i000000LhyYj,1,4.0,0.0,25.0,1,0.0,0.0,0.0,0.0
1949,001i000000c1okp,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1950,001i000000NuPs2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1951,001i000000NuQjX,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1952,001i000000NuR61,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1953,001i000000NuP8L,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1954,001i000000NuOXI,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1955,001i000000NuRNg,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1956,001i000000NuOQI,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1957,001i000000NuQ0H,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1958,001i000000oks13,0,0.0,0.0,0.0,0,4.0,4.0,2013.0,5.0
1959,001i000000NuRLB,0,0.0,0.0,0.0,0,4.0,3.0,2011.0,6.0
1960,001i000000ZtSPN,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1961,001i000000NuQuB,0,0.0,0.0,500.0,1,0.0,0.0,0.0,0.0
1962,001i000000LhyUX,1,21.0,200.0,7076.0,31,0.0,0.0,0.0,0.0
1963,001i000000Li93x,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1964,001i000000NuP43,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1965,001i000000NuPaO,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1966,001i000000Lhyd8,1,3.0,0.0,150.0,1,1.0,2.0,2011.0,4.0
1967,001i000000MJzb2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1968,001i000000NuQrq,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1969,001i000000NuOQV,0,11.0,0.0,1577.0,9,0.0,0.0,0.0,0.0
1970,001i000000MJzbp,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1971,001i000000NuOoY,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1972,001i000000NuPzU,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1973,001i000000NuOdc,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1974,001i000000NuRCb,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1975,001i000000MJzbR,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1976,001i000000NuQ9p,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1977,001i000000NuNld,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1978,001i000000NuRkn,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1979,001i000000NuOfp,0,0.0,0.0,25.0,1,0.0,0.0,0.0,0.0
1980,001i000000NuNqA,0,1.0,0.0,10822.0,10,0.0,0.0,0.0,0.0
1981,001i000000NuOAZ,0,12.0,0.0,2545.0,21,0.0,0.0,0.0,0.0
1982,001i000000NuQPX,0,0.0,0.0,3000.0,4,0.0,0.0,0.0,0.0
1983,001i000000NuRaI,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1984,001i000000NuS0X,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1985,001i000000NuP0j,0,6.0,0.0,338.0,2,0.0,0.0,0.0,0.0
1986,001i000000NuQXI,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1987,001i000000NuPKG,0,0.0,0.0,375.0,5,0.0,0.0,0.0,0.0
1988,001i000000NuQKf,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1989,001i000000NuP4D,0,0.0,0.0,25.0,1,0.0,0.0,0.0,0.0
1990,001i000000MKXh0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1991,001i000000NuOSk,0,3.0,0.0,970.0,3,0.0,0.0,0.0,0.0
1992,001i000000NuOtd,0,0.0,0.0,200.0,1,0.0,0.0,0.0,0.0
1993,001i000000NuO9u,0,3.0,0.0,425.0,4,0.0,0.0,0.0,0.0
1994,001i000000NuP1X,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1995,001i000000NuRYD,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1996,001i000000NuOui,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1997,001i000000NuPTb,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1998,001i000000NuNZr,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1999,001i000000NuQKO,0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2000,001i000000NuQML,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2001,001i000000tVZPa,1,0.0,0.0,20.0,1,0.0,0.0,0.0,0.0
2002,001i000000NuRUJ,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2003,001i000000NuQ4S,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2004,001i000000NuRNe,0,0.0,0.0,0.0,0,3.0,2.0,2012.0,4.0
2005,001i000000NuOKR,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2006,001i000000NuRpO,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2007,001i000000NuNzm,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2008,001i000000NuRFu,0,0.0,0.0,0.0,0,1.0,2.0,2011.0,2.0
2009,001i000000NuQMd,0,0.0,0.0,100.0,1,0.0,0.0,0.0,0.0
2010,001i000000NuOuP,0,0.0,0.0,50.0,1,0.0,0.0,0.0,0.0
2011,001i000000NuQXt,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2012,001i000000NuRiD,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2013,001i000000NuRVa,0,0.0,0.0,0.0,0,2.0,2.0,2011.0,3.0
2014,001i000000NuORE,0,4.0,0.0,75.0,2,0.0,0.0,0.0,0.0
2015,001i000000NuPDi,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016,001i000000NuQQm,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2017,001i000000NuRhY,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2018,001i000000NuPq6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2019,001i000000NuOUm,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2020,001i000000N1vW6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2021,001i000000NuOFk,0,0.0,0.0,150.0,1,0.0,0.0,0.0,0.0
2022,001i000000NuOnN,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2023,001i000000NuRZk,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024,001i000000NuQv6,0,0.0,0.0,0.0,0,3.0,1.0,2013.0,1.0
2025,001i000000NuNmc,0,0.0,0.0,60.0,2,0.0,0.0,0.0,0.0
2026,001i000000NuRdf,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2027,001i000000NuPjg,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2028,001i000000NuQVz,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2029,001i000000NuP0T,0,1.0,0.0,275.0,3,0.0,0.0,0.0,0.0
2030,001i000000NuNw0,0,0.0,0.0,150.0,1,0.0,0.0,0.0,0.0
2031,001i000000NuRVl,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2032,001i000000NuRsS,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2033,001i000000NuOIE,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2034,001i000000NuQOq,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2035,001i000000NuOhP,0,0.0,0.0,1050.0,9,0.0,0.0,0.0,0.0
2036,001i000000NuQNo,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2037,001i000000NuQ7t,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2038,001i000000c28lF,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2039,001i000000NuOY9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2040,001i000000NuQXx,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2041,001i000000NuNY1,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2042,001i000000NuQQH,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2043,001i000000NuQKg,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2044,001i000000NuQtz,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2045,001i000000NuPIo,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2046,001i000000NuQH3,0,0.0,0.0,125.0,2,0.0,0.0,0.0,0.0
2047,001i000000elRcI,0,0.0,0.0,1050.0,2,0.0,0.0,0.0,0.0
2048,001i000000NuOr7,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2049,001i000000NuQKb,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2050,001i000000dW85G,0,0.0,0.0,30.0,1,0.0,0.0,0.0,0.0
2051,001i000000Li93r,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2052,001i000000NuPad,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2053,001i000000NuRQu,0,0.0,0.0,0.0,0,4.0,2.0,2012.0,4.0
2054,001i000000NuPjr,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2055,001i000000NuQRW,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2056,001i000000NuRB6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2057,001i000000NuRYI,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2058,001i000000NuP3O,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2059,001i000000NuRpF,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2060,001i000000NuQxR,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2061,001i000000NuPRW,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2062,001i000000Lhya6,1,10.0,200.0,1544.5,10,0.0,0.0,0.0,0.0
2063,001i000000Li95r,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2064,001i000000NuNgz,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2065,001i000000NuOiX,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2066,001i000000NuNZE,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2067,001i000000NuOjp,0,15.0,0.0,4918.0,16,0.0,0.0,0.0,0.0
2068,001i000000NuNk7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2069,001i000000NuO0P,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2070,001i000000NuRAa,0,0.0,0.0,0.0,0,2.0,1.0,2012.0,1.0
2071,001i000000NuPUn,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2072,001i000000NuP7A,0,12.0,0.0,2250.0,17,1.0,3.0,2012.0,2.0
2073,001i000000NuRTs,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2074,001i000000NuPqe,0,0.0,0.0,0.0,0,3.0,3.0,2011.0,4.0
2075,001i000000NuSp2,0,0.0,0.0,91000.0,5,0.0,0.0,0.0,0.0
2076,001i000000c28o0,0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0
2077,001i000000MJzTj,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2078,001i000000NuNai,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2079,001i000000N1vVv,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2080,001i000000NuQBq,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2081,001i000000NuQhS,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2082,001i000000NuPhL,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2083,001i000000NuQ6G,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2084,001i000000oks4X,0,0.0,0.0,0.0,0,4.0,2.0,2013.0,2.0
2085,001i000000NuPfP,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2086,001i000000NuQ0o,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2087,001i000000NuOis,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2088,001i000000NuQvi,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2089,001i000000NuQm7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2090,001i000000NuQfL,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2091,001i000000NuPbg,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2092,001i000000NuS4H,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2093,001i000000NuNWK,0,1.0,0.0,828.0,4,0.0,0.0,0.0,0.0
2094,001i000000Lhyap,1,21.0,1250.0,21750.0,22,0.0,0.0,0.0,0.0
2095,001i000000NuO6w,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2096,001i000000NuOGw,0,0.0,0.0,250.0,1,0.0,0.0,0.0,0.0
2097,001i000000NuQCU,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2098,001i000000NuOoF,0,2.0,0.0,1000.0,1,0.0,0.0,0.0,0.0
2099,001i000000NuQjx,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2100,001i000000NuQ3s,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2101,001i000000NuNun,0,1.0,0.0,160.0,5,0.0,0.0,0.0,0.0
2102,001i000000NuPnI,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2103,001i000000NuQaP,0,0.0,0.0,0.0,0,2.0,2.0,2012.0,2.0
2104,001i000000NuQ06,0,0.0,0.0,750.0,2,0.0,0.0,0.0,0.0
2105,001i000000NuS48,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2106,001i000000NuQAd,0,3.0,0.0,600.0,5,0.0,0.0,0.0,0.0
2107,001i000000NuPzO,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2108,001i000000NuNxI,0,1.0,0.0,60.0,1,0.0,0.0,0.0,0.0
2109,001i000000NuQRf,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2110,001i000000c1ohC,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2111,001i000000NuNsJ,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2112,001i000000NuNiP,0,2.0,0.0,100.0,1,0.0,0.0,0.0,0.0
2113,001i000000NuR2b,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2114,001i000000NuOMm,0,2.0,0.0,25.0,1,0.0,0.0,0.0,0.0
2115,001i000000LhyQb,1,5.0,1500.0,8150.0,10,0.0,0.0,0.0,0.0
2116,001i000000NuNhF,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2117,001i000000NuNbC,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2118,001i000000NuQ6j,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2119,001i000000NuPYC,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2120,001i000000NuREl,0,0.0,0.0,0.0,0,1.0,2.0,2012.0,5.0
2121,001i000000NuPMY,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2122,001i000000NuOBy,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2123,001i000000NuSpk,0,0.0,60000.0,568000.0,7,0.0,0.0,0.0,0.0
2124,001i000000NuNXj,0,8.0,0.0,0.0,0,3.0,1.0,2011.0,4.0
2125,001i000000NuQPk,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2126,001i000000NuQrM,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2127,001i000000NuQcL,0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0
2128,001i000000NuOZy,0,2.0,0.0,50.0,1,0.0,0.0,0.0,0.0
2129,001i000000NuPDb,0,0.0,0.0,50.0,1,0.0,0.0,0.0,0.0
2130,001i000000NuROx,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2131,001i000000NuQRl,0,0.0,750.0,5100.0,6,0.0,0.0,0.0,0.0
2132,001i000000NuRhW,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2133,001i000000NuO1C,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2134,001i000000NuP3Y,0,1.0,0.0,18.0,1,0.0,0.0,0.0,0.0
2135,001i000000NuQay,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2136,001i000000LhyYc,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2137,001i000000NuRJx,0,0.0,0.0,0.0,0,4.0,1.0,2011.0,4.0
2138,001i000000NuRS7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2139,001i000000NuOSb,0,1.0,0.0,18.0,1,0.0,0.0,0.0,0.0
2140,001i000000NuQEe,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2141,001i000000NuPR7,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2142,001i000000NuQN9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2143,001i000000NuNZH,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2144,001i000000NuP5Q,0,0.0,0.0,0.0,0,1.0,1.0,2012.0,6.0
2145,001i000000NuQpI,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
